account_id,creation_date,account_type,bank_name,is_dormant,days_since_last_activity,is_mule
ACC008214,2022-09-09,personal,ICICI Bank,False,15,False
ACC008944,2023-04-20,personal,IDBI Bank,False,13,False
ACC008413,2023-11-21,personal,Axis Bank,False,17,False
ACC001775,2023-05-09,personal,Bank of Baroda,True,109,False
ACC003473,2022-09-27,business,State Bank of India,False,30,False
ACC000483,2023-05-12,business,HDFC Bank,False,17,False
ACC002189,2019-12-07,personal,HDFC Bank,False,9,False
ACC000346,2020-09-23,personal,HDFC Bank,False,12,False
ACC005481,2022-01-01,personal,Punjab National Bank,False,15,False
ACC008361,2020-08-14,personal,IDBI Bank,False,8,False
ACC001472,2021-11-13,personal,Kotak Mahindra Bank,False,9,False
ACC005100,2021-06-25,personal,State Bank of India,False,21,False
ACC006765,2023-09-23,business,Canara Bank,False,5,False
ACC008706,2022-12-01,personal,Union Bank of India,False,24,False
ACC004929,2021-02-27,personal,Canara Bank,False,28,False
ACC006329,2019-11-12,personal,Union Bank of India,False,20,False
ACC002609,2020-03-18,personal,Bank of Baroda,False,30,False
ACC000003,2023-11-19,personal,Federal Bank,False,5,False
ACC002213,2019-11-12,personal,HDFC Bank,False,9,False
ACC004827,2019-11-30,personal,Kotak Mahindra Bank,False,27,False
ACC000856,2024-06-02,personal,IDBI Bank,False,18,False
ACC006977,2019-10-26,personal,Bank of Baroda,False,17,False
ACC005885,2019-08-01,personal,IDBI Bank,False,5,False
ACC000624,2022-10-27,personal,Bank of Baroda,False,12,False
ACC000290,2021-09-25,personal,Bank of Baroda,False,27,False
ACC002018,2020-03-24,personal,Punjab National Bank,False,16,False
ACC000668,2022-04-05,personal,ICICI Bank,False,22,False
ACC008921,2024-01-19,personal,ICICI Bank,False,30,False
ACC008264,2021-04-28,personal,State Bank of India,False,2,False
ACC009696,2023-06-22,business,ICICI Bank,False,25,False
ACC001631,2019-11-20,personal,Axis Bank,False,11,False
ACC005170,2022-03-16,personal,Canara Bank,False,5,False
ACC007205,2022-10-24,personal,ICICI Bank,False,7,False
ACC002522,2020-01-13,personal,HDFC Bank,False,22,False
ACC002215,2021-08-29,business,IDBI Bank,False,24,False
ACC006968,2022-04-25,personal,Punjab National Bank,False,27,False
ACC006496,2020-01-30,personal,Bank of Baroda,True,146,False
ACC006213,2019-11-28,personal,HDFC Bank,False,28,False
ACC007032,2020-08-02,business,Union Bank of India,False,29,False
ACC007420,2024-03-08,business,Axis Bank,False,28,False
ACC001107,2023-01-23,personal,Kotak Mahindra Bank,False,5,False
ACC000450,2020-12-24,business,Federal Bank,False,8,False
ACC006289,2024-03-12,personal,Canara Bank,False,9,False
ACC009966,2024-12-20,personal,Punjab National Bank,False,5,True
ACC000135,2021-05-16,business,Canara Bank,False,8,False
ACC001785,2020-06-26,personal,Punjab National Bank,False,12,False
ACC003404,2022-12-03,business,Axis Bank,False,18,False
ACC002906,2021-09-07,personal,Union Bank of India,False,17,False
ACC008304,2023-11-23,personal,Union Bank of India,False,19,False
ACC007492,2024-02-18,personal,IndusInd Bank,False,23,False
ACC006100,2022-06-30,personal,Federal Bank,False,25,False
ACC004504,2019-09-12,business,IndusInd Bank,False,5,False
ACC005053,2022-01-25,personal,Union Bank of India,False,21,False
ACC005205,2022-05-23,personal,IDBI Bank,False,12,False
ACC004080,2022-06-04,personal,Bank of Baroda,False,4,False
ACC006918,2022-04-23,personal,Union Bank of India,False,11,False
ACC006802,2023-07-25,personal,HDFC Bank,True,364,False
ACC005206,2021-03-27,personal,Union Bank of India,False,15,False
ACC000532,2023-07-17,personal,State Bank of India,False,8,False
ACC004830,2020-03-31,personal,Federal Bank,False,1,False
ACC004038,2019-08-25,personal,Axis Bank,False,29,False
ACC004084,2021-06-18,personal,Punjab National Bank,False,21,False
ACC003204,2023-01-02,personal,HDFC Bank,False,23,False
ACC007110,2019-11-15,personal,Yes Bank,False,13,False
ACC000330,2023-08-15,business,Yes Bank,False,27,False
ACC004957,2022-04-12,personal,Bank of Baroda,True,84,False
ACC003033,2020-08-19,personal,Punjab National Bank,False,9,False
ACC007684,2021-05-01,personal,Bank of Baroda,False,15,False
ACC001597,2022-05-27,business,Federal Bank,False,29,False
ACC009919,2022-06-28,personal,State Bank of India,True,141,True
ACC003597,2019-12-20,personal,Axis Bank,False,21,False
ACC009038,2022-05-23,personal,Canara Bank,False,15,False
ACC008001,2021-02-10,personal,State Bank of India,False,7,False
ACC000590,2023-04-06,personal,IndusInd Bank,False,17,False
ACC000647,2021-04-30,personal,ICICI Bank,False,13,False
ACC009102,2023-11-24,personal,ICICI Bank,False,8,False
ACC008015,2024-01-22,personal,Bank of Baroda,False,26,False
ACC003771,2020-09-27,personal,State Bank of India,False,8,False
ACC009039,2023-02-04,personal,HDFC Bank,False,10,False
ACC005082,2023-04-12,personal,Punjab National Bank,False,3,False
ACC007882,2019-07-19,business,Bank of India,False,22,False
ACC009362,2023-12-31,personal,Canara Bank,False,20,False
ACC004210,2024-04-06,personal,Federal Bank,False,15,False
ACC008834,2023-11-28,personal,Axis Bank,False,9,False
ACC008699,2022-10-17,personal,HDFC Bank,False,12,False
ACC001795,2023-06-17,personal,Bank of Baroda,False,5,False
ACC002586,2024-06-15,personal,State Bank of India,False,17,False
ACC008355,2020-02-06,business,Canara Bank,False,30,False
ACC002316,2021-02-23,personal,Punjab National Bank,False,26,False
ACC004185,2021-03-10,personal,Bank of Baroda,False,13,False
ACC008827,2022-07-19,personal,Union Bank of India,False,15,False
ACC007072,2024-02-16,personal,Punjab National Bank,False,26,False
ACC005234,2023-02-08,personal,IDBI Bank,False,12,False
ACC008743,2020-07-05,personal,Punjab National Bank,False,14,False
ACC008670,2022-02-18,personal,Bank of India,False,30,False
ACC004768,2024-03-14,business,IndusInd Bank,False,3,False
ACC009972,2022-05-26,personal,Bank of India,True,145,True
ACC007144,2021-01-29,personal,ICICI Bank,False,8,False
ACC002913,2020-07-08,business,Bank of India,False,29,False
ACC009871,2024-12-07,personal,IDBI Bank,False,5,True
ACC009893,2024-12-12,personal,Punjab National Bank,False,4,True
ACC002075,2019-09-29,business,Federal Bank,False,13,False
ACC004302,2023-03-23,personal,ICICI Bank,False,8,False
ACC005822,2019-08-31,business,ICICI Bank,False,7,False
ACC002149,2020-12-23,personal,Yes Bank,False,14,False
ACC000144,2023-08-21,business,Federal Bank,False,29,False
ACC004963,2023-01-10,personal,HDFC Bank,False,27,False
ACC008159,2021-05-17,personal,HDFC Bank,False,18,False
ACC009030,2022-05-13,personal,State Bank of India,False,17,False
ACC004775,2022-06-24,personal,IndusInd Bank,False,25,False
ACC008933,2022-06-20,personal,IDBI Bank,False,17,False
ACC007749,2023-12-10,personal,Punjab National Bank,False,29,False
ACC009828,2022-12-25,personal,ICICI Bank,True,120,True
ACC009214,2020-07-31,personal,Federal Bank,False,21,False
ACC006060,2019-09-10,personal,Bank of India,False,21,False
ACC009475,2022-05-04,personal,IDBI Bank,False,5,False
ACC006409,2020-06-07,personal,Bank of India,False,26,False
ACC003317,2021-10-14,personal,IDBI Bank,False,17,False
ACC007464,2023-12-09,personal,Federal Bank,False,10,False
ACC003061,2019-08-31,business,ICICI Bank,False,18,False
ACC001355,2022-09-26,personal,Bank of India,False,21,False
ACC004514,2024-04-18,personal,Axis Bank,False,21,False
ACC005505,2023-03-19,business,Punjab National Bank,False,28,False
ACC005250,2021-01-15,personal,State Bank of India,False,15,False
ACC004511,2021-09-16,personal,Bank of Baroda,True,75,False
ACC001730,2024-05-26,personal,Canara Bank,False,27,False
ACC001758,2022-11-26,personal,Punjab National Bank,False,2,False
ACC006650,2021-11-20,personal,Punjab National Bank,False,19,False
ACC006646,2023-11-18,personal,IDBI Bank,False,5,False
ACC009860,2022-07-18,personal,Bank of Baroda,True,377,True
ACC004139,2023-10-02,personal,Yes Bank,False,24,False
ACC009393,2023-08-20,personal,IDBI Bank,False,14,False
ACC005123,2021-09-30,business,Bank of Baroda,False,10,False
ACC000000,2022-12-13,personal,State Bank of India,False,0,False
ACC001864,2021-10-13,personal,Federal Bank,False,4,False
ACC000543,2024-07-04,personal,HDFC Bank,False,7,False
ACC000349,2021-03-22,personal,Canara Bank,False,30,False
ACC006906,2024-05-28,business,State Bank of India,False,8,False
ACC009765,2024-12-29,personal,IndusInd Bank,False,5,True
ACC002523,2022-09-06,personal,Punjab National Bank,False,27,False
ACC003464,2020-12-18,personal,IndusInd Bank,False,2,False
ACC000457,2024-05-30,personal,Punjab National Bank,False,6,False
ACC003023,2024-02-24,personal,Kotak Mahindra Bank,False,4,False
ACC007261,2020-01-31,personal,IndusInd Bank,False,16,False
ACC009515,2020-01-15,personal,Punjab National Bank,False,2,False
ACC007872,2023-01-30,personal,Bank of Baroda,False,4,False
ACC006625,2024-01-29,personal,Bank of Baroda,False,10,False
ACC002534,2022-02-11,personal,Bank of India,False,21,False
ACC000131,2019-08-23,personal,HDFC Bank,False,25,False
ACC003704,2022-08-22,personal,ICICI Bank,True,154,False
ACC001372,2022-09-05,personal,Union Bank of India,False,24,False
ACC006200,2021-01-18,personal,Bank of India,False,3,False
ACC004856,2023-12-07,personal,Federal Bank,False,25,False
ACC004712,2021-11-28,personal,Bank of India,False,6,False
ACC005544,2024-01-22,business,Federal Bank,False,10,False
ACC001413,2020-03-15,business,Axis Bank,False,19,False
ACC004113,2021-10-25,personal,Yes Bank,False,1,False
ACC000655,2023-12-10,personal,Bank of Baroda,False,4,False
ACC008137,2021-08-04,personal,Federal Bank,False,13,False
ACC004098,2019-10-04,personal,IDBI Bank,False,25,False
ACC000592,2020-10-03,personal,Axis Bank,False,27,False
ACC008708,2024-04-07,personal,IndusInd Bank,False,2,False
ACC003123,2020-09-15,personal,ICICI Bank,False,10,False
ACC003047,2023-06-12,personal,Union Bank of India,False,12,False
ACC003887,2021-10-06,business,Bank of Baroda,False,7,False
ACC005735,2023-11-27,personal,Bank of India,False,21,False
ACC002184,2022-07-11,personal,Union Bank of India,False,25,False
ACC002145,2020-03-29,business,Axis Bank,False,20,False
ACC007047,2024-02-16,personal,Union Bank of India,False,27,False
ACC003105,2022-06-09,personal,Kotak Mahindra Bank,False,7,False
ACC009233,2022-04-24,personal,IndusInd Bank,False,10,False
ACC009096,2020-06-17,personal,Union Bank of India,False,17,False
ACC002769,2020-02-03,personal,Yes Bank,False,1,False
ACC005221,2021-06-01,personal,Bank of Baroda,False,22,False
ACC005833,2021-01-17,personal,Bank of India,False,30,False
ACC001732,2021-03-16,personal,IDBI Bank,False,0,False
ACC000265,2023-10-24,personal,ICICI Bank,False,18,False
ACC005144,2024-01-07,personal,Federal Bank,False,15,False
ACC008267,2022-03-10,business,Canara Bank,False,0,False
ACC003937,2019-08-27,personal,Punjab National Bank,False,22,False
ACC000761,2021-02-27,personal,Kotak Mahindra Bank,False,8,False
ACC007220,2020-05-25,personal,Bank of Baroda,False,17,False
ACC008439,2023-11-05,personal,HDFC Bank,False,25,False
ACC003257,2022-12-24,personal,State Bank of India,False,27,False
ACC004338,2022-08-12,personal,Union Bank of India,False,6,False
ACC004362,2024-03-18,personal,Punjab National Bank,False,1,False
ACC000316,2021-12-02,business,Bank of Baroda,False,26,False
ACC008069,2023-01-06,personal,Punjab National Bank,False,3,False
ACC001851,2019-10-17,personal,Bank of India,False,22,False
ACC002484,2019-07-22,personal,Kotak Mahindra Bank,False,29,False
ACC009873,2024-12-22,personal,Punjab National Bank,False,4,True
ACC009574,2023-03-13,personal,Union Bank of India,False,5,False
ACC001078,2022-02-20,personal,HDFC Bank,False,20,False
ACC008358,2022-10-29,personal,Union Bank of India,False,24,False
ACC007333,2022-08-02,personal,ICICI Bank,False,13,False
ACC001071,2023-02-27,personal,Canara Bank,False,22,False
ACC000103,2024-01-26,personal,Yes Bank,False,13,False
ACC005748,2022-02-20,personal,Federal Bank,False,27,False
ACC001418,2021-12-13,personal,State Bank of India,False,15,False
ACC001658,2023-11-05,personal,Axis Bank,False,25,False
ACC005284,2021-01-20,personal,Axis Bank,False,30,False
ACC001149,2021-03-13,personal,IndusInd Bank,False,26,False
ACC007150,2022-03-06,personal,Yes Bank,True,216,False
ACC001568,2021-12-31,personal,IDBI Bank,False,5,False
ACC001087,2019-12-28,personal,Bank of Baroda,False,9,False
ACC006085,2024-03-09,personal,Yes Bank,False,27,False
ACC008674,2021-02-22,personal,Bank of India,False,9,False
ACC008341,2021-11-22,business,Punjab National Bank,False,29,False
ACC007811,2019-09-23,personal,Yes Bank,False,2,False
ACC006084,2023-06-17,personal,IDBI Bank,False,15,False
ACC008773,2023-11-14,personal,State Bank of India,False,29,False
ACC008757,2020-11-23,personal,Kotak Mahindra Bank,False,2,False
ACC001692,2023-01-31,business,ICICI Bank,False,27,False
ACC004734,2020-04-17,business,IndusInd Bank,False,10,False
ACC003387,2020-12-19,personal,IDBI Bank,False,14,False
ACC003646,2022-04-27,personal,IDBI Bank,False,9,False
ACC001683,2020-06-05,personal,State Bank of India,False,8,False
ACC000008,2021-05-08,personal,Union Bank of India,False,2,False
ACC006062,2020-01-11,business,Yes Bank,False,26,False
ACC006516,2021-04-17,personal,Union Bank of India,False,10,False
ACC004123,2019-11-19,personal,IDBI Bank,False,4,False
ACC008729,2021-12-29,business,Yes Bank,False,22,False
ACC006045,2020-05-17,personal,Canara Bank,False,10,False
ACC000567,2021-05-05,personal,IDBI Bank,False,26,False
ACC009161,2023-02-03,personal,HDFC Bank,False,24,False
ACC001803,2022-02-18,personal,Federal Bank,False,27,False
ACC008501,2023-04-13,personal,IDBI Bank,False,1,False
ACC004900,2019-10-12,business,Federal Bank,False,14,False
ACC001599,2022-09-24,personal,Union Bank of India,False,30,False
ACC007931,2021-07-23,personal,Bank of India,False,5,False
ACC009547,2020-01-22,personal,Bank of India,False,29,False
ACC002823,2020-07-23,personal,IndusInd Bank,False,4,False
ACC005467,2023-07-25,personal,IDBI Bank,False,29,False
ACC003529,2024-06-09,personal,Axis Bank,False,28,False
ACC008683,2022-07-28,personal,State Bank of India,False,0,False
ACC001155,2020-12-18,personal,Axis Bank,False,23,False
ACC006547,2020-06-01,personal,IDBI Bank,False,13,False
ACC009088,2021-07-03,business,Canara Bank,False,22,False
ACC007620,2021-02-13,personal,Axis Bank,False,8,False
ACC008296,2023-07-14,personal,Union Bank of India,False,2,False
ACC004540,2022-08-30,personal,Bank of Baroda,False,27,False
ACC009134,2020-12-22,business,State Bank of India,False,23,False
ACC006482,2023-03-01,business,Yes Bank,False,2,False
ACC005826,2019-07-13,personal,Yes Bank,False,28,False
ACC001190,2023-01-07,personal,Yes Bank,False,23,False
ACC007444,2023-01-25,personal,Axis Bank,False,27,False
ACC008520,2021-05-12,personal,Kotak Mahindra Bank,False,8,False
ACC000960,2024-01-12,personal,State Bank of India,False,22,False
ACC007454,2024-02-24,personal,IDBI Bank,False,13,False
ACC000036,2019-12-16,personal,Kotak Mahindra Bank,False,1,False
ACC007516,2020-02-02,personal,Union Bank of India,False,14,False
ACC007644,2024-02-15,personal,IndusInd Bank,False,26,False
ACC004438,2023-04-03,personal,Punjab National Bank,False,24,False
ACC006161,2022-09-01,personal,Punjab National Bank,False,29,False
ACC007744,2020-01-28,personal,ICICI Bank,False,24,False
ACC009587,2019-09-02,personal,Yes Bank,False,18,False
ACC008119,2023-08-31,personal,Axis Bank,False,12,False
ACC006967,2023-02-07,personal,Kotak Mahindra Bank,False,6,False
ACC005718,2022-05-28,personal,Bank of India,True,212,False
ACC000577,2022-06-28,personal,ICICI Bank,False,22,False
ACC009833,2024-12-16,personal,IndusInd Bank,False,0,True
ACC004102,2023-07-04,personal,ICICI Bank,False,22,False
ACC007646,2022-11-29,personal,Axis Bank,False,24,False
ACC004151,2023-04-26,business,Kotak Mahindra Bank,False,24,False
ACC003130,2020-08-16,personal,ICICI Bank,False,11,False
ACC004890,2019-12-02,personal,Canara Bank,True,329,False
ACC009975,2024-12-06,personal,Kotak Mahindra Bank,False,1,True
ACC007471,2020-02-11,business,IndusInd Bank,False,26,False
ACC001833,2023-05-27,personal,Federal Bank,False,22,False
ACC009148,2024-04-06,personal,IDBI Bank,False,25,False
ACC004891,2020-11-18,personal,Yes Bank,False,1,False
ACC002287,2024-02-04,personal,HDFC Bank,False,21,False
ACC001330,2019-08-26,personal,State Bank of India,False,9,False
ACC002771,2020-04-07,personal,Federal Bank,False,5,False
ACC003686,2021-12-30,personal,State Bank of India,False,24,False
ACC008283,2023-06-14,personal,Axis Bank,False,9,False
ACC005928,2023-10-09,personal,Federal Bank,False,4,False
ACC000637,2022-10-30,personal,Punjab National Bank,False,8,False
ACC000047,2019-08-12,personal,State Bank of India,False,20,False
ACC002602,2020-09-14,personal,IndusInd Bank,False,17,False
ACC001965,2021-06-11,personal,IDBI Bank,False,17,False
ACC002168,2020-12-17,business,Yes Bank,False,10,False
ACC005049,2023-10-12,personal,HDFC Bank,False,24,False
ACC003334,2024-03-12,personal,Kotak Mahindra Bank,False,22,False
ACC003019,2020-07-26,personal,IndusInd Bank,False,16,False
ACC008764,2023-01-13,personal,ICICI Bank,True,110,False
ACC009176,2020-04-29,personal,Yes Bank,False,17,False
ACC001360,2020-07-05,personal,Federal Bank,False,17,False
ACC005798,2021-01-26,personal,Bank of India,False,2,False
ACC009400,2020-07-05,personal,Axis Bank,False,26,False
ACC003251,2021-06-01,personal,HDFC Bank,False,24,False
ACC006300,2022-05-02,personal,ICICI Bank,False,10,False
ACC002251,2021-09-07,personal,Axis Bank,False,5,False
ACC006027,2022-05-18,business,Punjab National Bank,False,8,False
ACC001175,2023-06-02,personal,Federal Bank,True,111,False
ACC008799,2022-01-29,personal,IDBI Bank,False,20,False
ACC003279,2020-12-05,personal,Union Bank of India,False,11,False
ACC002973,2020-11-08,personal,Bank of Baroda,True,363,False
